latitude,longitude,local_government_area,statistical_area,crash_id,date_time_id,description_id,vehicles_id,casualties_id,year
-40.36370571,175.5945876,Palmerston North City,563000,NZ670048,2018----,975706,2c1f,0c,2018
-40.36370571,175.5945876,Palmerston North City,563000,NZ671810,2018----,976468,1c1T,0c,2018
-40.36370571,175.5945876,Palmerston North City,562910,NZ653327,2018----,957670,2c,1c1s,2018
-40.36370571,175.5945876,Palmerston North City,562910,NZ654905,2018----,959246,1c1f,1c1m,2018
-40.36370571,175.5945876,Palmerston North City,562910,NZ663431,2018----,969091,2c,0c,2018
-40.36370571,175.5945876,Palmerston North City,562910,NZ670048,2018----,975706,2c1f,0c,2018
-40.36370571,175.5945876,Palmerston North City,562910,NZ671810,2018----,976468,1c1T,0c,2018
-41.12187129,175.0794899,Upper Hutt City,567200,NZ671815,2018----,976473,1c1f,0c,2018
-40.35832849,175.6065802,Palmerston North City,562800,NZ657493,2018----,960833,2c,0c,2018
-40.35832849,175.6065802,Palmerston North City,562800,NZ658091,2018----,961431,1c1f,0c,2018
-40.35832849,175.6065802,Palmerston North City,562800,NZ662825,2018----,967164,1c,0c,2018
-40.35832849,175.6065802,Palmerston North City,562800,NZ665011,2018----,968671,2c,0c,2018
-40.35832849,175.6065802,Palmerston North City,562800,NZ665126,2018----,968786,2c,0c,2018
-39.50972626,176.8987303,Napier City,546500,NZ649437,2018----,953780,1f1b,1c1m,2018
-39.50972626,176.8987303,Napier City,546500,NZ653544,2018----,957887,1c1b,1c1m,2018
-41.26614233,173.284161,Nelson City,582300,NZ664149,2018----,969809,1c1f1i,0c,2018
-39.05500583,174.0832845,New Plymouth District,551800,NZ671388,2018----,976046,2c1i,0c,2018
-41.52928705,173.9342814,Marlborough District,580420,NZ656783,2018----,964123,2c,0c,2018
-39.49475387,174.2756718,South Taranaki District,553500,NZ654504,2018----,958846,1c1i,1c1m,2018
-38.67363131,178.0505327,Gisborne District,544702,NZ658446,2018----,961786,2c,0c,2018
-39.54440054,176.8928555,Napier City,545631,NZ659713,2018----,963053,1c2i,0c,2018
-41.11994877,175.0881718,Upper Hutt City,566800,NZ664603,2018----,968263,2c,0c,2018
-41.10588304,174.8676808,Porirua City,572100,NZ657507,2018----,960847,2c,0c,2018
-41.10588304,174.8676808,Porirua City,572100,NZ663667,2018----,969327,1c1T,0c,2018
-41.10588304,174.8676808,Porirua City,572100,NZ673464,2018----,978122,1T,0c,2018
-39.57010949,176.8835887,Hastings District,545832,NZ661036,2018----,965375,1T,0c,2018
-39.57010949,176.8835887,Hastings District,545631,NZ661036,2018----,965375,1T,0c,2018
-39.57010949,176.8835887,Napier City,545631,NZ661036,2018----,965375,1T,0c,2018
-40.96270462,175.6128933,Masterton District,578901,NZ655893,2018----,960233,1c1T,0c,2018
-40.95819176,175.665598,Masterton District,578800,NZ668297,2018----,972957,1c,0c,2018
-40.95819176,175.665598,Masterton District,578800,NZ673882,2018----,978540,1c2i,0c,2018
-38.65733462,178.0125117,Gisborne District,544600,NZ672191,2018----,976849,1c1i,0c,2018
-39.92789852,175.0435881,Wanganui District,557100,NZ672780,2018----,977438,1c,0c,2018
-40.36470606,175.5953679,Palmerston North City,563000,NZ669681,2018----,975339,2c,0c,2018
-40.36470606,175.5953679,Palmerston North City,563000,NZ672676,2018----,977334,2c,0c,2018
-40.36470606,175.5953679,Palmerston North City,562910,NZ669681,2018----,975339,2c,0c,2018
-40.36470606,175.5953679,Palmerston North City,562910,NZ672676,2018----,977334,2c,0c,2018
-41.30405909,174.7942167,Wellington City,576800,NZ647536,2018----,951879,1c1mc,2c2m,2018
-39.49829232,176.9154586,Napier City,546901,NZ650972,2018----,953315,1c,1c1m,2018
-39.49829232,176.9154586,Napier City,546901,NZ648688,2018----,955031,2c,3c3m,2018
-39.49829232,176.9154586,Napier City,546901,NZ654176,2018----,958518,2c,1c1m,2018
-39.49829232,176.9154586,Napier City,546901,NZ654814,2018----,959156,2c,1c1m,2018
-39.49829232,176.9154586,Napier City,546901,NZ656666,2018----,964006,2c,0c,2018
-41.0866394,174.868469,Porirua City,571900,NZ667567,2018----,972227,1c1f,0c,2018
-41.29401196,174.7840526,Wellington City,573100,NZ658779,2018----,962119,2c,0c,2018
-41.29401196,174.7840526,Wellington City,573101,NZ658779,2018----,962119,2c,0c,2018
-41.31646356,174.8090725,Wellington City,577000,NZ670050,2018----,975708,2c,0c,2018
-41.28916673,174.7746894,Wellington City,573000,NZ649749,2018----,954092,1B1b,1c1m,2018
-41.28916673,174.7746894,Wellington City,573000,NZ653251,2018----,957594,1B1p,1c1m,2018
-41.28916673,174.7746894,Wellington City,573000,NZ668161,2018----,972821,1c,0c,2018
-41.28916673,174.7746894,Wellington City,573000,NZ671090,2018----,974748,1f1B,0c,2018
-41.31397227,174.7758759,Wellington City,576300,NZ661650,2018----,965989,2c1i,0c,2018
-41.29696984,174.7709955,Wellington City,573101,NZ664353,2018----,968013,2c,0c,2018
-41.29843989,174.77555,Wellington City,573100,NZ655312,2018----,959652,2c,1c1m,2018
-41.29843989,174.77555,Wellington City,573100,NZ668053,2018----,972713,1c3i,0c,2018
-41.29843989,174.77555,Wellington City,573300,NZ655312,2018----,959652,2c,1c1m,2018
-41.29843989,174.77555,Wellington City,573300,NZ668053,2018----,972713,1c3i,0c,2018
-41.29843989,174.77555,Wellington City,573101,NZ655312,2018----,959652,2c,1c1m,2018
-41.29843989,174.77555,Wellington City,573101,NZ668053,2018----,972713,1c3i,0c,2018
-41.2856046,174.7767184,Wellington City,573000,NZ654189,2018----,958531,1c1b,1c1m,2018
-41.2856046,174.7767184,Wellington City,573000,NZ660024,2018----,963364,1c,0c,2018
-41.2856046,174.7767184,Wellington City,573000,NZ662116,2018----,966455,1c1f,0c,2018
-41.2856046,174.7767184,Wellington City,573000,NZ669064,2018----,973722,3c1f,0c,2018
-41.29059925,174.7711575,Wellington City,573000,NZ652668,2018----,956011,1c1b,1c1m,2018
-41.29059925,174.7711575,Wellington City,573000,NZ651458,2018----,956801,2c,2c2m,2018
-41.29059925,174.7711575,Wellington City,573000,NZ662226,2018----,966565,2c,0c,2018
-39.06058079,174.0777526,New Plymouth District,552002,NZ650760,2018----,953103,1c1f,1c1m,2018
-38.66979291,178.0318397,Gisborne District,544801,NZ654884,2018----,959225,1c1i,1c1m,2018
-40.61474176,175.2940956,Horowhenua District,564210,NZ658671,2018----,962011,1c1f,0c,2018
-40.35831049,175.3253775,Manawatu District,561422,NZ671963,2018----,976621,1f,0c,2018
-41.02633997,175.5235557,Carterton District,579700,NZ671331,2018----,975989,2c,0c,2018
-40.6200783,175.2884504,Horowhenua District,564210,NZ669703,2018----,975361,2c1i,0c,2018
-41.29131052,174.7717619,Wellington City,573000,NZ665534,2018----,970194,4c,0c,2018
-41.28826273,174.7784027,Wellington City,573000,NZ665270,2018----,969930,2c,0c,2018
-40.63176391,175.2769315,Horowhenua District,564232,NZ674399,2018----,967736,2c,0c,2018
-41.29268943,174.7792992,Wellington City,573100,NZ665544,2018----,970204,1c1B1i,0c,2018
-41.29268943,174.7792992,Wellington City,573101,NZ665544,2018----,970204,1c1B1i,0c,2018
-39.65997717,176.8345769,Hastings District,545762,NZ653211,2018----,957554,2c,3c3m,2018
-39.65075209,176.8332859,Hastings District,547900,NZ655513,2018----,959853,2c,0c,2018
-41.13887909,175.0283664,Upper Hutt City,567800,NZ650820,2018----,953163,2c2i,3c3m,2018
-41.28514821,174.7759418,Wellington City,573000,NZ654373,2018----,958715,2c1x,1c1m,2018
-41.22206727,174.8062411,Wellington City,573700,NZ650789,2018----,953132,1c1b,1c1m,2018
-39.63443714,176.840759,Hastings District,547700,NZ652423,2018----,955766,2c,1c1m,2018
-39.50592306,176.884833,Napier City,546300,NZ661240,2018----,965579,1c1i,0c,2018
-39.50592306,176.884833,Napier City,546300,NZ673234,2018----,977892,,0c,2018
-39.92945894,175.0485844,Wanganui District,557100,NZ654010,2018----,958353,1c1o,1c1m,2018
-39.92701824,175.0444629,Wanganui District,557100,NZ649317,2018----,953660,2c,1c1m,2018
-39.5099489,176.8783718,Napier City,547400,NZ667465,2018----,972125,2c,0c,2018
-39.5099489,176.8783718,Napier City,547400,NZ670696,2018----,974354,2c,0c,2018
-41.21260138,174.8958221,Hutt City,569201,NZ652083,2018----,957426,2c,1c1m,2018
-41.21260138,174.8958221,Hutt City,569201,NZ658891,2018----,962231,2c,0c,2018
-41.21260138,174.8958221,Hutt City,569201,NZ659719,2018----,963059,1c,0c,2018
-41.21260138,174.8958221,Hutt City,569201,NZ664559,2018----,968219,2c,0c,2018
-41.21260138,174.8958221,Hutt City,569201,NZ666948,2018----,971608,2c,0c,2018
-41.21543407,174.9021067,Hutt City,569100,NZ648237,2018----,954580,3c,1c1m,2018
-41.27919992,174.7732492,Wellington City,572900,NZ671157,2018----,974815,2c,0c,2018
-41.29875855,174.7782459,Wellington City,573101,NZ668703,2018----,973363,1c1b,0c,2018
-38.65400566,178.0222923,Gisborne District,544200,NZ663540,2018----,969200,1c1b1i,0c,2018
-38.65400566,178.0222923,Gisborne District,544200,NZ666513,2018----,971173,2c,0c,2018
-39.63899663,176.8401495,Hastings District,548200,NZ649057,2018----,955400,1c1b,1c1m,2018
-39.63862808,176.8379507,Hastings District,548200,NZ660785,2018----,965124,1c,0c,2018
-39.63862808,176.8379507,Hastings District,548200,NZ661668,2018----,966007,1c,0c,2018
-39.63862808,176.8379507,Hastings District,548200,NZ673699,2018----,978357,1c,0c,2018
-39.08202389,174.0643324,New Plymouth District,552400,NZ663618,2018----,969278,1c1mc,0c,2018
-38.64803299,177.9997139,Gisborne District,544300,NZ660757,2018----,965096,2c,0c,2018
-38.67609574,178.0480989,Gisborne District,544802,NZ673387,2018----,978045,1c1f,0c,2018
-41.53388077,173.9583584,Marlborough District,581250,NZ651651,2018----,956994,1c1b,1c1m,2018
-41.53388077,173.9583584,Marlborough District,581250,NZ654078,2018----,958421,2c1f,2c1s1m,2018
-41.20555056,174.9082489,Hutt City,569100,NZ668986,2018----,973646,1i,0c,2018
-41.30029293,174.7983297,Wellington City,576800,NZ669487,2018----,975145,1T,0c,2018
-39.4980057,176.9178141,Napier City,546901,NZ666554,2018----,971214,2c,0c,2018
-41.221559,174.8076348,Wellington City,573700,NZ653701,2018----,958044,1b,1c1s,2018
-41.12189681,174.8549489,Porirua City,571500,NZ672239,2018----,976897,1c1f,0c,2018
-41.12189681,174.8549489,Porirua City,571500,NZ673976,2018----,978634,2c,0c,2018
-40.3546882,175.6114204,Palmerston North City,562800,NZ666478,2018----,971138,1c,0c,2018
-40.3546882,175.6114204,Palmerston North City,562800,NZ667205,2018----,971865,2c,0c,2018
-41.21548235,174.9262871,Hutt City,568602,NZ647731,2018----,952074,2c,1c1m,2018
-41.21548235,174.9262871,Hutt City,568602,NZ648809,2018----,955152,2c,1c1m,2018
-41.21548235,174.9262871,Hutt City,568602,NZ652800,2018----,956143,2c,1c1m,2018
-39.50940989,176.8888295,Napier City,546500,NZ652040,2018----,957383,1c1s,1c1m,2018
-39.50940989,176.8888295,Napier City,546500,NZ654634,2018----,958976,2c,1c1m,2018
-41.10870463,175.0977593,Upper Hutt City,566700,NZ655558,2018----,959898,1c,0c,2018
-41.10870463,175.0977593,Upper Hutt City,566620,NZ655558,2018----,959898,1c,0c,2018
-40.35121012,175.6190332,Palmerston North City,562800,NZ652571,2018----,955914,1c1b,1c1s,2018
-41.25445176,174.9297951,Hutt City,564900,NZ649941,2018----,954284,1c1b,1c1s,2018
-41.29860343,174.7754588,Wellington City,573300,NZ654005,2018----,958348,2c1mc,1c1m,2018
-41.22291986,174.9140149,Hutt City,568701,NZ663006,2018----,967345,2c1i,0c,2018
-40.3394792,175.5968017,Palmerston North City,562320,NZ662302,2018----,966641,2c,0c,2018
-40.3394792,175.5968017,Palmerston North City,562320,NZ663978,2018----,969638,2c,0c,2018
-40.3394792,175.5968017,Palmerston North City,562320,NZ666659,2018----,971319,2c,0c,2018
-40.3394792,175.5968017,Palmerston North City,562320,NZ667385,2018----,972045,2c,0c,2018
-40.3394792,175.5968017,Palmerston North City,562320,NZ668879,2018----,973539,2c,0c,2018
-40.3394792,175.5968017,Palmerston North City,562100,NZ662302,2018----,966641,2c,0c,2018
-40.3394792,175.5968017,Palmerston North City,562100,NZ663978,2018----,969638,2c,0c,2018
-40.3394792,175.5968017,Palmerston North City,562100,NZ666659,2018----,971319,2c,0c,2018
-40.3394792,175.5968017,Palmerston North City,562100,NZ667385,2018----,972045,2c,0c,2018
-40.3394792,175.5968017,Palmerston North City,562100,NZ668879,2018----,973539,2c,0c,2018
-40.36222803,175.6157859,Palmerston North City,563000,NZ664273,2018----,967933,2c,0c,2018
-40.36222803,175.6157859,Palmerston North City,563000,NZ667065,2018----,971725,1c1p,0c,2018
-39.05549502,174.0752136,New Plymouth District,551800,NZ654231,2018----,958573,1c2i,1c1m,2018
-39.05549502,174.0752136,New Plymouth District,551800,NZ657407,2018----,960747,2c,0c,2018
-41.51437063,173.9529894,Marlborough District,581240,NZ652035,2018----,957378,2c,1c1m,2018
-41.13528478,174.8781055,Porirua City,571400,NZ651281,2018----,956624,2c,4c4m,2018
-39.6228506,176.7811166,Hastings District,548612,NZ665927,2018----,970587,2c,0c,2018
-39.49314337,176.9113682,Napier City,546901,NZ651836,2018----,957179,2c,1c1m,2018
-41.13850261,174.8411551,Porirua City,570800,NZ661878,2018----,966217,2c,0c,2018
-41.13850261,174.8411551,Porirua City,570800,NZ672169,2018----,976827,1c,0c,2018
-41.31179149,174.7904746,Wellington City,576903,NZ666875,2018----,971535,1c1mc,0c,2018
-41.31179149,174.7904746,Wellington City,576903,NZ668604,2018----,973264,2c,0c,2018
-41.31179149,174.7904746,Wellington City,576903,NZ673835,2018----,978493,2c,0c,2018
-41.28292191,174.7772068,Wellington City,573000,NZ653488,2018----,957831,1c1mc1i,1c1m,2018
-39.60976889,176.8624373,Hastings District,545710,NZ666241,2018----,970901,1c,0c,2018
-41.2967894,174.7704292,Wellington City,573100,NZ656856,2018----,964196,1f,0c,2018
-41.2967894,174.7704292,Wellington City,573101,NZ656856,2018----,964196,1f,0c,2018
-41.26402356,174.7865903,Wellington City,572900,NZ650032,2018----,954375,2f,1c1m,2018
-41.2934261,174.7811704,Wellington City,573100,NZ649204,2018----,953547,1c1s,1c1m,2018
-41.2934261,174.7811704,Wellington City,573100,NZ666081,2018----,970741,1c1B,0c,2018
-41.2934261,174.7811704,Wellington City,573100,NZ668183,2018----,972843,1T,0c,2018
-41.2934261,174.7811704,Wellington City,573100,NZ673450,2018----,978108,1c1mc,0c,2018
-41.2934261,174.7811704,Wellington City,573100,NZ673452,2018----,978110,2c,0c,2018
-41.2934261,174.7811704,Wellington City,573101,NZ649204,2018----,953547,1c1s,1c1m,2018
-41.2934261,174.7811704,Wellington City,573101,NZ666081,2018----,970741,1c1B,0c,2018
-41.2934261,174.7811704,Wellington City,573101,NZ668183,2018----,972843,1T,0c,2018
-41.2934261,174.7811704,Wellington City,573101,NZ673450,2018----,978108,1c1mc,0c,2018
-41.2934261,174.7811704,Wellington City,573101,NZ673452,2018----,978110,2c,0c,2018
-41.22147177,174.8074535,Wellington City,573700,NZ664365,2018----,968025,2c,0c,2018
-41.22147177,174.8074535,Wellington City,573700,NZ667519,2018----,972179,1c,0c,2018
-41.28407604,174.7765456,Wellington City,573000,NZ663004,2018----,967343,1c1T,0c,2018
-41.10856381,174.9172271,Porirua City,565603,NZ660572,2018----,964912,2c,0c,2018
-41.10856381,174.9172271,Porirua City,565603,NZ672404,2018----,977062,1c1i,0c,2018
-38.66798444,178.033895,Gisborne District,544701,NZ653936,2018----,958279,1c1b,1c1m,2018
-38.66798444,178.033895,Gisborne District,544701,NZ665398,2018----,970058,1c3i,0c,2018
-38.66798444,178.033895,Gisborne District,544801,NZ653936,2018----,958279,1c1b,1c1m,2018
-38.66798444,178.033895,Gisborne District,544801,NZ665398,2018----,970058,1c3i,0c,2018
-39.93033046,175.0476976,Wanganui District,557100,NZ649463,2018----,953806,2c1i,1c1m,2018
-38.64404313,178.0140059,Gisborne District,544200,NZ667141,2018----,971801,1c2i,0c,2018
-39.48801669,176.9194378,Napier City,546802,NZ653377,2018----,957720,1c2i,1c1m,2018
-41.29715599,174.7822751,Wellington City,573100,NZ653666,2018----,958009,2c,1c1m,2018
-41.29715599,174.7822751,Wellington City,573100,NZ653932,2018----,958275,2c,1c1m,2018
-41.29715599,174.7822751,Wellington City,573100,NZ657947,2018----,961287,1c1mc,0c,2018
-41.29715599,174.7822751,Wellington City,573100,NZ664194,2018----,967854,1c1b,0c,2018
-41.29715599,174.7822751,Wellington City,573100,NZ664625,2018----,968285,,0c,2018
-41.29715599,174.7822751,Wellington City,573101,NZ653666,2018----,958009,2c,1c1m,2018
-41.29715599,174.7822751,Wellington City,573101,NZ653932,2018----,958275,2c,1c1m,2018
-41.29715599,174.7822751,Wellington City,573101,NZ657947,2018----,961287,1c1mc,0c,2018
-41.29715599,174.7822751,Wellington City,573101,NZ664194,2018----,967854,1c1b,0c,2018
-41.29715599,174.7822751,Wellington City,573101,NZ664625,2018----,968285,,0c,2018
-41.05508501,174.8768571,Porirua City,565700,NZ650432,2018----,952775,1c1f,2c2m,2018
-40.34200319,175.6238449,Palmerston North City,562401,NZ665128,2018----,968788,2c,0c,2018
-39.94978446,176.5853397,Central Hawkes Bay District,549200,NZ656378,2018----,963718,1i,0c,2018
-39.91037407,174.9882827,Wanganui District,555300,NZ663995,2018----,969655,1i,0c,2018
-39.91037407,174.9882827,Wanganui District,555300,NZ665924,2018----,970584,1c2i,0c,2018
-40.22003747,175.5777792,Manawatu District,560740,NZ673255,2018----,977913,1c2i,0c,2018
-41.25456757,174.9517718,Hutt City,564800,NZ652354,2018----,955697,1c2i1o,2c2m,2018
-41.25456757,174.9517718,Hutt City,564800,NZ673790,2018----,978448,1c1i,0c,2018
-39.66691465,176.8859111,Hastings District,548830,NZ647742,2018----,952085,2c,1c1m,2018
-39.66691465,176.8859111,Hastings District,548832,NZ647742,2018----,952085,2c,1c1m,2018
-39.66691465,176.8859111,Hastings District,548831,NZ647742,2018----,952085,2c,1c1m,2018
-39.32315146,174.2289176,Stratford District,553004,NZ649577,2018----,953920,1b,1c1m,2018
-40.20850937,176.1005976,Tararua District,550102,NZ650430,2018----,952773,1c1f,1c1m,2018
-40.20850937,176.1005976,Tararua District,550102,NZ669907,2018----,975565,2c,0c,2018
-41.51119427,173.9328229,Marlborough District,581210,NZ652388,2018----,955731,2c,1c1m,2018
-41.09071165,172.9967614,Tasman District,581850,NZ664916,2018----,968576,1c1i,0c,2018
-41.28332029,173.28045,Nelson City,582800,NZ651782,2018----,957125,1c2b,2c2s,2018
-41.18567522,174.8280851,Wellington City,572500,NZ664893,2018----,968553,2c,0c,2018
-41.18567522,174.8280851,Wellington City,572500,NZ663290,2018----,968950,1c1b,0c,2018
-39.92292103,175.0351443,Wanganui District,557200,NZ668881,2018----,973541,2c,0c,2018
-39.63208486,176.8383574,Hastings District,547700,NZ653410,2018----,957753,1c1f,1c1m,2018
-39.63208486,176.8383574,Hastings District,547700,NZ673557,2018----,978215,1c,0c,2018
-40.09625815,175.3633718,Rangitikei District,559230,NZ650901,2018----,953244,1c1T,2c2m,2018
-38.64514869,178.0130038,Gisborne District,544200,NZ657675,2018----,961015,2c,0c,2018
-40.62949846,175.2803541,Horowhenua District,564232,NZ667890,2018----,972550,2c1i,0c,2018
-40.36277065,175.5997213,Palmerston North City,563000,NZ671445,2018----,976103,2c,0c,2018
-40.63309362,175.2757352,Horowhenua District,564232,NZ651084,2018----,953427,1c2i,1c1m,2018
-40.63309362,175.2757352,Horowhenua District,564220,NZ651084,2018----,953427,1c2i,1c1m,2018
-41.79707536,172.358489,Tasman District,581843,NZ660404,2018----,964744,2c,0c,2018
-41.19507199,174.9208947,Hutt City,569400,NZ667327,2018----,971987,3c,0c,2018
-41.19507199,174.9208947,Hutt City,569402,NZ667327,2018----,971987,3c,0c,2018
-41.22733504,174.8849853,Hutt City,570000,NZ648987,2018----,955330,1f,1c1m,2018
